00014856;CHOLESTOR FC TAB 20 MG;TAB;30;BOX;1;7150;186000;Atorvastatin
TAC412;CHOLINAAR 30 CAPS;TAB;30;BOX;1;12650;329400;Citicoline
00013618;CHONDROMAX KRIM HOT 30 GR;TUBE;1;TUBE;1;55000;47900;Glucosamine
010138;CHONDROMAX KRIM HOT 60 GR;TUBE;1;TUBE;1;96000;83500;Glucosamine
LLC129;CHRYSANTHEMUM TEA;KTK;1;KTK;1;22500;18000;Makanan
TAC135;CIALIS 10 MG;TAB;4;BOX;1;150000;521200;Tadalafil
TAC134;CIALIS 20 MG;TAB;2;KTK;1;182000;317050;Tadalafil
00013569;CIALIS OAD 5MG;TAB;8;BOX;1;158000;1100000;Tadalafil
1TAC875;CILOSTAZOL 100 MG TAB;TAB;100;BOX;1;9850;857000;Cilostazol
TAC222;CIMETIDINE 200 TAB NOVA;TAB;100;BOX;1;5500;38000;Cimetidine
TATC10;CINOGENTA 10 GR CRM;TUBE;1;TUBE;1;48000;38500;Fluocinolone acetonide
1100001741;CINOLON - N CREAM 5 GR;TUBE;1;TUBE;1;16000;12900;Fluocinolone acetonide
LLC013;CINOLON CR;TUBE;1;TUBE;1;22000;17600;Fluocinolone acetonide
TAC991;CIPROFLOXACIN 500 MG NOVA;TAB;100;BOX;1;550;39500;Ciprofloxacin
TAC2;CITAZ 100 MG TAB;TAB;50;BOX;1;13500;587500;Cilostazol
TAC4;CITAZ 50 MG TAB;TAB;50;BOX;1;5250;209000;Cilostazol
012051;CITICOLINE 1000 MG TAB NOVELL;TAB;30;BOX;1;10000;252000;Citicoline
TAC576;CITICOLINE MPL 500 MG;TAB;30;BOX;1;6950;160800;Citicoline
TAC124;CLABAT 500 MG;TAB;20;BOX;1;19750;343500;Amoxicillin
SYA056;CLABAT FORTE SYR;BTL;1;BTL;1;130000;113000;Amoxicillin
SYC054;CLABAT SYR;BTL;1;BTL;1;105000;91000;Amoxicillin
SYC035;CLANEKSI 125 SYP;BTL;1;BTL;1;65500;56800;Amoxicillin
TAC067;CLANEKSI 500MG TAB;TAB;30;BOX;1;14950;389010;Amoxicillin
SYA054;CLANEKSI FORTE SYR;BTL;1;BTL;1;87000;75500;Amoxicillin
TAC095;CLARIHIS TAB;TAB;30;BOX;1;6950;181050;Loratadine
SYA057;CLARITIN SYR 60 ML;BTL;1;BTL;1;96500;83750;Loratadine
TAC016;CLARITIN TABLET;TAB;100;BOX;1;9500;825000;Loratadine
TAC085;CLAVAMOX 500 MG;TAB;30;BOX;1;15800;412500;Asam klavulanat
TAC510;CLINDAMYCIN 150 MG NOVELL;TAB;50;BOX;1;1200;41700;Clindamycin
TAC1015;CLINDAMYCIN 300 MG NOVELL;TAB;50;BOX;1;1650;65000;Clindamycin
LLC46;CLINIUM GEL 10 MG 15 GR;TUBE;1;TUBE;1;48000;38300;Clindamycin
TAC158;CLINJOS 300 MG;TAB;30;BOX;1;7300;175050;Clindamycin
TAC906;CLINMAS 150 MG CAPSUL;TAB;30;BOX;1;4750;123450;Clindamycin
TAC02;CLINMAS 300 MG CAPSUL;TAB;30;BOX;1;8850;230400;Clindamycin
TAC075;CLINOVIR 200 MG;TAB;30;BOX;1;5800;138300;Clindamycin
TAC055;CLINOVIR 400 TAB;TAB;30;BOX;1;10000;241500;Acyclovir
LLC054;CLINOVIR CREAM 5 GR;TUBE;1;TUBE;1;32500;26000;Acyclovir
LLC497;CLOBESAN CRM;TUBE;1;TUBE;1;53000;42450;Clobetasol propionate
00013881;CLOBETASOL 10 GR CRM;TUBE;1;TUBE;1;15000;11500;Clobetasol propionate
00013882;CLOBETASOL 10 GR OINT;TUBE;1;TUBE;1;15000;11500;Clobetasol propionate
00014754;CLOGIN 75 MG TAB 3X10;TAB;30;BOX;1;14250;372000;Clopidogrel
LLC353;CLONADERM CRM;TUBE;1;TUBE;1;8000;6100;Clobetasol propionate
TAC131;CLONIDIN 0,15 MG INF;TAB;100;BOX;1;350;23800;Clonidine
033469;CLOPIDOGREL 75 MG HEXPHARM;TAB;50;BOX;1;1400;49000;Clopidogrel
1100001661;CLOPIDOGREL 75 MG INTERBAT;TAB;30;BOX;1;1950;41520;Clopidogrel
00014359;CLOPIDOGREL 75 MG NOVEL;TAB;30;BOX;1;1900;40200;Clopidogrel
TAC254;CLOPIDOGREL 75 MG TAB DEXA;TAB;30;BOX;1;1750;37500;Clopidogrel
TAC314;CLOTIX TAB 75 MG;TAB;30;BOX;1;15300;398550;Clopidogrel
TAA163;CO - AMOXICLAV 625 MG INF STRIP;TAB;30;BOX;1;7000;160770;Amoxicillin
1100001690;CO - AMOXICLAV 625 MG MEPRO;TAB;30;BOX;1;3500;84000;Amoxicillin
TAC108;CO - APROVEL 150 MG;TAB;28;BOX;1;16500;405300;Irbesartan
TAC138;CO - APROVEL 300 MG;TAB;28;BOX;1;22500;547008;Irbesartan
TAC57;CO - DIOVAN 160 MG TAB;TAB;28;BOX;1;15500;375760;Valsartan
TAC152;CO - DIOVAN 80 MG TAB;TAB;28;BOX;1;12500;299768;Valsartan
00014796;CO - IRVELL 150MG;TAB;28;BOX;1;12000;289520;Irbesartan
010162;CO - IRVELL 300MG;TAB;30;BOX;1;14800;386010;Irbesartan
TAC068;COBAZYM 1000MG TAB;TAB;100;BOX;1;5650;450000;Coenzyme B12
TAC069;COBAZYM 3000MG TAB;TAB;100;BOX;1;13450;1075000;Coenzyme B12
SYC063;COHISTAN SYR 100 ML;BTL;1;BTL;1;43850;35050;Chlorpheniramine maleate
SYC013;COHISTAN SYR 60 ML;BTL;1;BTL;1;26600;21250;Chlorpheniramine maleate
SYC008;COLDREXIN SYRUP;BTL;1;BTL;1;7500;5100;Paracetamol
SYC045;COLERGIS SYR 60 ML;BTL;1;BTL;1;54000;45000;Betamethasone
TAC136;COLERGIS TAB;TAB;100;BOX;1;3350;268000;Betamethasone
730001359;COLFIN PLUS SYR 60 ML;BTL;1;BTL;1;9500;6650;Phenylpropanolamine
TAC142;COLFIN TAB;TAB;100;BOX;1;950;67000;Phenylpropanolamine
SYC057;COLME EAR DROP;BTL;1;BTL;1;48000;38250;Chloramphenicol
LLE079;COLME EYE DROP;BTL;1;BTL;1;51000;40800;Chloramphenicol
TAC013;COLSANCETIN CAPS;TAB;100;BOX;1;900;62500;Chloramphenicol
SYC100;COLSANCETINE SYR;BTL;1;BTL;1;14500;11600;Chloramphenicol
LLC001;COMBANTRIN 125 MG TAB;STRIP;25;BOX;1;17500;350000;Mebendazole
TAC002;COMBANTRIN 250 MG TAB;STRIP;25;BOX;1;17500;350000;Mebendazole
SYC004;COMBANTRIN JERUK SYP;BTL;10;BTL;1;20000;165000;Mebendazole
ENLLC271;COMBIVENT 2.5 ML UDV 20;PCS;20;BOX;1;22000;377500;Salbutamol
SYC036;COMTUSI SYR 100 ML (B);BTL;1;BTL;1;54500;47500;Oxomemazine
011831;COMTUSI SYR 60 ML (K);BTL;1;BTL;1;36500;31700;Oxomemazine
011616;COMTUSI SYR STRAWBERRY 60 ML (K);BTL;1;BTL;1;38000;31700;Oxomemazine
1100001406;COMVIT C  CAPS;TAB;100;BOX;1;1150;87000;Multivitamin
011770;CONCOR 1.25 MG TAB;TAB;50;BOX;1;4100;177500;Bisoprolol hemifumarate
TAC471;CONCOR 2.5 MG TAB;TAB;100;BOX;1;7450;645000;Bisoprolol hemifumarate
TAC073;CONCOR 5 MG;TAB;100;BOX;1;10850;940000;Bisoprolol hemifumarate
730001175;CONFIDENCE ADULTS CLASSIC NIGHT XL 12X6;PACK;1;PACK;1;47500;41150;Pembalut / Diaper
011240;CONFIDENCE ADULTS M 8;PACK;1;PACK;1;42500;34000;Pembalut / Diaper
012481;CONFIDENCE ADULTS PANTS L 10;PACK;1;PACK;1;108000;94000;Pembalut / Diaper
013313;CONFIDENCE ADULTS PANTS XL 10;PACK;1;PACK;1;144000;125000;Pembalut / Diaper
00013548;CONFIDENCE ADULTS PREMIUM NIGHT L 16X7;PACK;1;PACK;1;54500;43650;Pembalut / Diaper
00013550;CONFIDENCE ADULTS PREMIUM NIGHT M 16X8;PACK;1;PACK;1;54500;43500;Pembalut / Diaper
010860;CONSTANTIA ORAL 12 ML;BTL;1;BTL;1;40000;32150;Nystatin
TAC049;CONTREXYN TAB;STRIP;25;BOX;1;1000;19500;Asetosal / Asam asetilsalisilat
1100001659;COOLING 5 SPRAY CAPPUCINO;BTL;1;BTL;1;35000;28000;Phenol crystal
1100001647;COOLING 5 SPRAY CHERRY;BTL;1;BTL;1;35000;28000;Phenol crystal
LLC115;COOLING 5 SPRAY COOL MINT;BTL;1;BTL;1;35000;28000;Phenol crystal
1100001648;COOLING 5 SPRAY PLUS ORANGE;BTL;1;BTL;1;36500;29000;Phenol crystal
LLC023;COPAL BALSEM 25 GR;TUBE;1;TUBE;1;16000;13850;Camphora
LLC003;COPAL BALSEM 36 GR;POT;1;POT;1;23500;18500;Camphora
S6YC064;COPARCETIN KID COUGH SYR;BTL;1;BTL;1;7000;5300;Paracetamol
SYC142;COPARCETIN ORANGE SYR 60 ML;BTL;1;BTL;1;8000;5500;Ephedrine
SYC009;COPARCETIN SYRUP;BTL;1;BTL;1;8000;5800;Ephedrine
LLC741;COPIDREL 75 MG TAB;TAB;30;BOX;1;16000;415500;Clopidogrel
TAC637;CORALAN 5 MG TAB;TAB;56;BOX;1;11500;551992;Ivabradine
TAC265;CORALAN 7.5 MG TAB;TAB;56;BOX;1;11500;551992;Ivabradine
TAC097;CORDARONE TAB;TAB;30;BOX;1;10200;267000;Amiodarone
SYC010;COREDRYL SYRUP;BTL;1;BTL;1;8500;6600;Diphenhydramine
00013411;CORMEGA BLISTER;TAB;30;BOX;1;12850;334500;Pembalut / Diaper
SYC241;CORMEGA CAPSUL;BTL;1;BTL;1;372000;323500;Pembalut / Diaper
TAC059;CORSATROCIN 500 TAB;TAB;100;BOX;1;1600;125500;Erythromycin
SYC676;CORTAMINE SYR;BTL;1;BTL;1;64000;51300;Betamethasone
TAC774;CORTAMINE TAB;TAB;50;BOX;1;3950;157500;Betamethasone
TAC066;CORTIDEX TAB;TAB;100;BOX;1;400;31500;Dexamethasone
TAC52;COTEN LICAPS 100 MG CAPS;TAB;30;BOX;1;18150;474000;Pembalut / Diaper
TAC101;COTRIMOXAZOLE 480 MG INF;TAB;100;BOX;1;500;33500;Cotrimoxazole
00013915;COTRIMOXAZOLE SYR KF;BTL;3;BTL;1;9000;19050;Cotrimoxazole
LLC387;COTTON BUD CINDERELA DWS 100;PCS;12;PACK;1;3500;30000;Cotton Bud
00014340;COTTON BUD CINDERELA DWS 60;PCS;12;PACK;1;2500;20400;Cotton Bud
LLC028;COUNTERPAIN 120 GR CRM;TUBE;1;TUBE;1;112500;97500;Methyl salicylate
LLC031;COUNTERPAIN 15 GR CRM;TUBE;1;TUBE;1;30000;23800;Methyl salicylate
LLC030;COUNTERPAIN 30 GR CRM;TUBE;1;TUBE;1;47500;38000;Methyl salicylate
LLC112;COUNTERPAIN 5 GR CRM;TUBE;1;TUBE;1;10500;8450;Methyl salicylate
LLC029;COUNTERPAIN 60 GR CRM;TUBE;1;TUBE;1;79000;68500;Methyl salicylate
LLC064;COUNTERPAIN COOL 15 GR;TUBE;1;TUBE;1;30500;24500;Methyl salicylate
LLC033;COUNTERPAIN COOL 30 GR;TUBE;1;TUBE;1;49500;39500;Methyl salicylate
LLC063;COUNTERPAIN COOL 5 GR;TUBE;1;TUBE;1;10500;8500;Methyl salicylate
LLC032;COUNTERPAIN COOL 60 GR;TUBE;1;TUBE;1;78000;67600;Methyl salicylate
00014146;COUNTERPAIN PXM 25 GR;TUBE;1;TUBE;1;117500;93950;Piroxicam
TAC795;COVERAM 10/10 TAB;TAB;30;BTL;1;19250;501510;Amlodipine
TAC581;COVERAM 10/5 TAB;TAB;30;BTL;1;19250;501510;Amlodipine
TAC671;COVERAM 5/10 TAB;TAB;30;BTL;1;14000;365010;Amlodipine
TAC12;COVERAM 5/5 TAB;TAB;30;BTL;1;14000;365010;Amlodipine
00014807;COXIRON 120 MG;TAB;30;BOX;1;12350;321510;Etoricoxib
14808;COXIRON 60MG;TAB;30;BOX;1;7400;193020;Etoricoxib
00014809;COXIRON 90MG;TAB;30;BOX;1;9250;241020;Etoricoxib
TAC64;CPG 75 MG 30 TAB;TAB;30;BOX;1;19500;508500;Clopidogrel
TAC117;CRAVIT 250 MG;TAB;10;BOX;1;33300;289500;Levofloxacin
SYC058;CRAVIT 5 ML;BTL;1;BTL;1;120000;104500;Levofloxacin
TAC116;CRAVIT 500 MG;TAB;10;BOX;1;51650;471500;Levofloxacin
TAC122;CRAVOX 500 MG TABLET;TAB;10;BOX;1;46000;402000;Levofloxacin
TAC107;CRESTOR 10 MG;TAB;30;BOX;1;26000;684000;Rosuvastatin
TAC169;CRESTOR 20 MG;TAB;30;BOX;1;30000;787500;Rosuvastatin
TAC19;CRESTOR 40 MG;TAB;30;BOX;1;34500;904500;Rosuvastatin
TAC45;CRESTOR 5 MG;TAB;30;BOX;1;15000;360000;Rosuvastatin
TAC527;CRIPSA TAB;TAB;30;BOX;1;20850;499800;Bromocriptine
TAC201;CTM CITO;STRIP;36;BOX;1;1500;39240;Chlorpheniramine maleate
010489;CTM PIM BOX;KTK;24;PACK;1;1000;15000;Chlorpheniramine maleate
LLT035;CUKA APEL TAHESTA 320 ML;BTL;1;BTL;1;52500;45500;Makanan
SYC079;CURBEPLEX + DHA 60 ML;BTL;1;BTL;1;12000;9500;Multivitamin
730001310;CURCUMA FORCE TAB BLISTER 10X12;STRIP;10;BOX;1;14000;113000;Multivitamin
1100001762;CURCUMA PLUS GO TALZ FRUITY;BTL;1;BTL;1;17500;14000;Multivitamin
00014582;CURCUMA PLUS GO TALZ ORANGE;BTL;1;BTL;1;17500;14000;Multivitamin
011608;CURCUMA PLUS GROW BLACKCURRENT 200 ML;BTL;1;BTL;1;28500;22800;Multivitamin
SYC697;CURCUMA PLUS GROW ORANGE 200 ML;BTL;1;BTL;1;28500;22800;Multivitamin
011609;CURCUMA PLUS GROW STRAWBERRY 200 ML;BTL;1;BTL;1;28500;22800;Multivitamin
SYC81;CURCUMA PLUS IMUNS 60ML;BTL;1;BTL;1;17500;13750;Multivitamin
011612;CURCUMA PLUS SHARPY BLACKCURRANT 60 ML;BTL;1;BTL;1;15000;12000;Multivitamin
SYC192;CURCUMA PLUS SHARPY ORANGE 60 ML;BTL;1;BTL;1;15000;12000;Multivitamin
011611;CURCUMA PLUS SHARPY STRAWBERRY 60 ML;BTL;1;BTL;1;15000;12000;Multivitamin
SYC018;CURCUMA PLUS SYP (B);BTL;1;BTL;1;20000;16050;Multivitamin
SYC019;CURCUMA PLUS SYP (K);BTL;1;BTL;1;12500;10000;Multivitamin
TAC056;CURCUMA TAB;STRIP;10;BOX;1;14000;111500;Multivitamin
TAC155;CURLIV PLUS KAPLET;STRIP;6;BOX;1;53000;252900;Multivitamin
SYC062;CURLIV PLUS SYR 120 ML;BTL;1;BTL;1;54000;43000;Multivitamin
SYC03;CURMUNOS SYRUP 60 ML;BTL;1;BTL;1;102000;88500;Multivitamin
1100002104;CURNIVIT SYRUP BLACKCURRANT 100 ML;BTL;1;BTL;1;83000;72000;Multivitamin
1100002105;CURNIVIT SYRUP JERUK 100 ML;BTL;1;BTL;1;83000;72000;Multivitamin
SYC102;CURVIPLEX SYR;BTL;1;BTL;1;7000;4800;Multivitamin
LL100;CURVIT CL EMULSION 175ML;BTL;1;BTL;1;59000;51000;Multivitamin
TAC053;CURVIT KAPLET;STRIP;5;BOX;1;24000;94500;Multivitamin
SYC015;CURVIT SYP (B) 120 ML;BTL;1;BTL;1;43500;34900;Multivitamin
SYC014;CURVIT SYP (K) 60 ML;BTL;1;BTL;1;31000;24750;Multivitamin
TAC089;CYCLO PROGINOVA TABLET;STRIP;1;BOX;1;205000;178500;Estradiol valerate
TAC79;CYGEST 200 MG PESSARY;PCS;15;BOX;1;21000;248100;Progesterone
TAC908;CYGEST 400 MG PESSARY;PCS;15;BOX;1;37000;451005;Progesterone
730001272;DAILY D3 1000 TABLET;TAB;60;BOX;1;3200;160020;Multivitamin
00013936;DAIVOBET GEL 15 GR;TUBE;1;TUBE;1;310000;270600;Calcipotriol
LLD125;DAIVOBET OINT 15 GR;TUBE;1;TUBE;1;310000;270600;Calcipotriol
00013327;DAIVOBET OINT 30 GR;TUBE;1;TUBE;1;504000;438600;Calcipotriol
LLD017;DAKTARIN CREAM 10 GR;TUBE;1;TUBE;1;44000;35000;Miconazole
LLD016;DAKTARIN CREAM 5 GR;TUBE;1;TUBE;1;28000;22200;Miconazole
LLD048;DAKTARIN DIAPER 10 GR CRM;TUBE;1;TUBE;1;61500;49000;Miconazole
LLD011;DAKTARIN ORAL GEL 10 GR CRM;TUBE;1;TUBE;1;67500;53700;Miconazole
LLD018;DAKTARIN POWDER 20 GR;BTL;1;BTL;1;55500;48150;Miconazole
TAD070;DALACIN TAB 150 MG;TAB;30;BOX;1;11000;286050;Clindamycin
TAD071;DALACIN TAB 300 MG;TAB;30;BOX;1;20800;543150;Clindamycin
TAD034;DALFAROL TAB 200 MG;TAB;100;BOX;1;3650;301300;Suplemen
SYA059;DAMABEN DROP;BTL;1;BTL;1;18500;14700;Metoclopramide
SYA058;DAMABEN SYR;BTL;1;BTL;1;15000;10650;Metoclopramide
TAD013;DAMABEN TAB;TAB;100;BOX;1;600;48500;Metoclopramide
TAD006;DANASONE TAB;TAB;200;BOX;1;150;16000;Dexamethasone
TAD002;DANEURON TAB;TAB;100;BOX;1;550;39500;Vitamin B1 B6 B12
TAD032;DAONIL TAB;TAB;100;BOX;1;5500;477500;Glibenclamide
SYD038;DAPYRIN SIRUP;BTL;1;BTL;1;6000;4250;Paracetamol
TAD005;DAPYRIN TABLET;TAB;200;BOX;1;250;32600;Paracetamol
011819;DARSI 30 CAPS;BTL;1;BTL;1;37000;29500;Herbal
011820;DARSI 60 CAPS;BTL;1;BTL;1;68000;54500;Herbal
LLD036;DARSI KAPSUL;KTK;1;KTK;1;16500;13000;Herbal
LLD037;DARSI PIL;KTK;1;KTK;1;16500;13000;Herbal
TAD033;DARYANTULLE;PCS;10;BOX;1;25500;212000;Framycetin sulfate
LLD150;DARYAZINC DROP;BTL;1;BTL;1;46500;37000;Zinc
LLD149;DARYAZINC SYR;BTL;1;BTL;1;42500;33750;Zinc
011541;DE - COUGH MENTHOL SYR 60 ML;BTL;1;BTL;1;28000;22300;Herbal
011244;DE - COUGH SYR ANAK ORANGE 60 ML;BTL;1;BTL;1;21500;17200;Herbal
011610;DE - COUGH SYR ANAK STRAWBERRY 60 ML;BTL;1;BTL;1;21500;17200;Herbal
SYD002;DECADRYL SYR (B);BTL;1;BTL;1;18500;14650;Diphenhydramine
SYD003;DECADRYL SYR (K);BTL;1;BTL;1;14500;11300;Diphenhydramine
TAD602;DECOLGEN FX ISI 10;STRIP;10;BOX;1;6500;50850;Pseudoephedrine
SYD017;DECOLGEN SYRUP 60 ML;BTL;1;BTL;1;12000;9400;Pseudoephedrine
TAD051;DECOLGEN TABLET;STRIP;25;BOX;1;2000;40000;Phenylpropanolamine
TAD053;DECOLSIN KAPSUL;STRIP;25;BOX;1;3000;59650;Pseudoephedrine
SYD015;DECOLSIN SYP (K) 60 ML;BTL;1;BTL;1;20000;16000;Pseudoephedrine
LLD066;DECUBAL CRM 20 GR;TUBE;1;TUBE;1;28000;22150;Anhydrous lanolin
LLD080;DECUBAL CRM 40 GR;TUBE;1;TUBE;1;56500;45150;Anhydrous lanolin
TAC213;DECULIN TAB 15 MG;TAB;30;BOX;1;8700;209010;Pioglitazone
TAC214;DECULIN TAB 30 MG;TAB;30;BOX;1;11750;305550;Pioglitazone
TAD094;DEFLAMAT TAB 100 MG;TAB;20;BOX;1;10350;180500;Natrium diklofenak
TAD136;DEFLAMAT TAB 75 MG;TAB;20;BOX;1;8450;146600;Natrium diklofenak
00014421;DEGIROL 10X10;TAB;100;BOX;1;1350;108500;Dequalinium chloride
TAG053;DEGRIUM TAB 5 MG;TAB;50;BOX;1;7400;294600;Flunarizine
LLD254;DEHAF SACH;SACH;6;BOX;1;12000;62202;Suplemen
LLD27;DEHIDRALYTE 200 ML;BTL;1;BTL;1;21000;16500;Sodium chloride
LLD124;DENOMIX CREAM 10 GREAM;TUBE;1;TUBE;1;12500;9850;Desoxymethasone
SYD029;DEPAKENE SYR 120 ML;BTL;1;BTL;1;142500;124000;Asam valproat
TAD97;DEPAKOTE 250 MG TAB;TAB;100;BTL;1;5000;390000;Divalproex sodium
TAD274;DEPAKOTE ER 250 MG;TAB;100;BTL;1;8000;635000;Divalproex sodium
TAD903;DEPAKOTE ER 500 MG;TAB;100;BTL;1;12800;1030000;Divalproex sodium
00013348;DERMACOID KRIM 10GR;TUBE;1;TUBE;1;84000;72500;Hydrocortisone
013120;DERMACOID LIPOKRIM;TUBE;1;TUBE;1;68500;59500;Hydrocortisone
013075;DERMACOID SCALP LOTION;BTL;1;BTL;1;144000;125500;Hydrocortisone
LLD975;DERMAKEL GEL 19 GR;TUBE;1;TUBE;1;185000;161500;Pelembab
LLD068;DERMANIDE CREAM 10 GR;TUBE;1;TUBE;1;39000;31250;Desonide
LLD026;DERMARAL CREAM 10 GR;TUBE;1;TUBE;1;11000;8800;Ketoconazole
LLD121;DERMASOLON CRM/OINT 10 GR;TUBE;1;TUBE;1;26000;20750;Fluocinolone acetonide
LLD090;DERMASOLON CRM/OINT 5 GR;TUBE;1;TUBE;1;20000;15800;Fluocinolone acetonide
LLD07;DERMATIX ULTRA 15 GR;TUBE;1;TUBE;1;272500;237000;Polysiloxane
00015291;DERMATIX ULTRA 5 GR;TUBE;1;TUBE;1;120000;103900;Polysiloxane
00015289;DERMATIX ULTRA 9 GR;TUBE;1;TUBE;1;182500;158500;Polysiloxane
LLD082;DERMATOP CREAM 15 GR;TUBE;1;TUBE;1;180500;157000;Prednicarbate
LLD074;DERMATOP CREAM 5 GR;TUBE;1;TUBE;1;80500;70000;Prednicarbate
LLD032;DERMOVATE CREAM 10 GR;TUBE;1;TUBE;1;84000;73050;Clobetasol propionate
LLD031;DERMOVATE CREAM 5 GR;TUBE;1;TUBE;1;57000;45500;Clobetasol propionate
LLD030;DERMOVATE OINT 10 GR;TUBE;1;TUBE;1;88000;76400;Clobetasol propionate
LLD081;DERMOVEL CREAM 10 GR;TUBE;1;TUBE;1;67500;58650;Mometasone furoate
LLD103;DERMOVEL CREAM 5 GR;TUBE;1;TUBE;1;45000;36100;Mometasone furoate
013134;DESDIN SYR 60 ML;BTL;1;BTL;1;92500;80500;Desloratadine
LLD201;DESOLEX - N CREAM 10 GR;TUBE;1;TUBE;1;38000;30500;Desonide
LLD02;DESOLEX CR 10 GR;TUBE;1;TUBE;1;30500;24500;Desonide
LLD67;DESOLEX LOT 10 ML;BTL;1;BTL;1;34500;27500;Desonide
LLD210;DESOLEX LOT 30 ML;BTL;1;BTL;1;69500;55600;Desonide
LLD320;DESOLEX OINT 10 GR;TUBE;1;TUBE;1;30500;24500;Desonide
00014515;DESOXIMETASON 0.25 OINT 15GR NOVELL;TUBE;1;TUBE;1;24000;19000;Desoxymethasone
LLD038;DETTOL CAIR 245 ML;BTL;1;BTL;1;50500;40500;Sabun
LLD061;DETTOL CAIR 45 ML;BTL;1;BTL;1;9500;7700;Sabun
LLD062;DETTOL CAIR 495 ML;BTL;1;BTL;1;94000;75100;Sabun
LLD102;DETTOL CAIR 750 ML;BTL;1;BTL;1;130000;104000;Sabun
LLD064;DETTOL CAIR 95 ML;BTL;1;BTL;1;20500;16250;Sabun
1100002092;DETTOL HAND DISINFECTANT 225 ML CS BREEZE;BTL;1;BTL;1;36500;31500;Sanitizer
1100002091;DETTOL HAND DISINFECTANT 225 ML MORNING DEW;BTL;1;BTL;1;36500;31800;Sanitizer
1100002094;DETTOL HAND DISINFECTANT 450 ML CS BREEZE;BTL;1;BTL;1;71000;61500;Sanitizer
1100002093;DETTOL HAND DISINFECTANT 450 ML MORNING DEW;BTL;1;BTL;1;71000;61500;Sanitizer
TAD202;DEXA - M TAB 0.75 MG;TAB;500;BOX;1;200;60000;Dexamethasone
TAD029;DEXAMETHASONE 0,5 MG TAB HRS;TAB;200;BOX;1;200;29000;Dexamethasone
TAD018;DEXAMETHASONE 0,75MG TAB HRS;TAB;200;BOX;1;250;32600;Dexamethasone
010139;DEXAMETHASONE 0.5 MG MEF;TAB;200;BOX;1;200;22600;Dexamethasone
010526;DEXAMETHASONE 0.75 MG MEF;TAB;200;BOX;1;200;26000;Dexamethasone
SYD032;DEXANTA SYR 100 ML;BTL;1;BTL;1;17000;12000;Aluminium hyroxide
TAD001;DEXANTA TAB;TAB;100;BOX;1;250;18600;Aluminium hyroxide
TAD507;DEXTAFEN KAPLET;TAB;50;BOX;1;2550;101500;Dexamethasone
SYD026;DEXTAMINE SYR 60 ML;BTL;1;BTL;1;29500;23500;Dexamethasone
TAD039;DEXTAMINE TAB 30X10;TAB;300;BOX;1;1600;385500;Dexamethasone
TAD007;DEXTEEM PLUS TAB;TAB;100;BOX;1;300;23000;Dexamethasone
SYD006;DEXTRAL SYR 60 ML;BTL;1;BTL;1;9500;7300;Phenylpropanolamine
TAD003;DEXTRAL TAB;TAB;150;BOX;1;550;58500;Phenylpropanolamine
TAD119;DEXYCLAV DS SYRUP;BTL;1;BTL;1;68000;59000;Amoxicillin
SYD040;DEXYCLAV F DS SYRUP;BTL;1;BTL;1;94500;82000;Amoxicillin
TAD121;DEXYCLAV FORTE KAPLET;TAB;30;BOX;1;14750;385770;Amoxicillin
TAD024;DEXYCOL TAB 500 MG;TAB;100;BOX;1;1050;83500;Thiamphenicol
TAD126;DEXYMOX FORTE 500 MG;TAB;100;BOX;1;650;46000;Amoxicillin
SYD53;DHAVIT SIRUP 60 ML;BTL;1;BTL;1;45000;36000;Multivitamin
00014164;DIABEMIN XR 500 MG TAB;TAB;28;BOX;1;2100;46200;Metformin
010950;DIABETASOL SWEET 100 SACH;KTK;1;KTK;1;67000;53650;Makanan
LLD95;DIABETASOL SWEET 25 SACH;KTK;1;KTK;1;23500;18700;Makanan
LLD98;DIABETASOL SWEET 50 SACH;KTK;1;KTK;1;36500;29000;Makanan
TAD085;DIABETONE KAPSUL;TAB;30;BOX;1;8250;214860;Suplemen
TAD205;DIABIT 500 MG TAB;TAB;100;BOX;1;300;22000;Metformin
TAD026;DIAFORM TAB;STRIP;50;BOX;1;2500;92500;Kaolin
012581;DIAFORMIN XR TAB;TAB;100;BOX;1;2400;191700;Metformin
TAD806;DIAMICRON MR TAB;TAB;30;BOX;1;7950;207210;Gliclazide
TAD031;DIAMICRON TAB;TAB;120;BOX;1;4350;451800;Gliclazide
TAD086;DIANE 35 TABLET;KTK;1;KTK;1;155000;136500;Cyproterone
00014683;DIAPET 12X10S TAB;STRIP;12;BOX;1;5500;47700;Herbal
SYD62;DIAPET ANAK SACH;KTK;1;KTK;1;12000;8600;Herbal
TAD144;DIAPET NR TABL;STRIP;25;BOX;1;3500;59600;Herbal
SYD035;DIAPET SIRUP;BTL;1;BTL;1;12000;9900;Herbal
00014901;DICLOFENAC POTASIUM 50 MG HEXPHARM;TAB;100;BOX;1;550;40000;Kalium diklofenak
00014647;DICLOFENAC SODIUM 50 MG NOVELL;TAB;50;BOX;1;450;15250;Natrium diklofenak
011207;DIE DA YAO JING;BTL;1;BTL;1;26500;22000;Balsem
TAD084;DIFLUCAN CAP 150 MG;TAB;5;BOX;1;159000;692500;Fluconazole
TAD112;DIFLUCAN TAB 50 MG;TAB;10;KTK;1;49000;426500;Fluconazole
LLD056;DIGENTA CREAM 10 GR;TUBE;1;TUBE;1;89000;77500;Gentamicin
